Year,GeogType,FIPSCode,BoroCode,GeogName,GeoID,Pop1,Male ,Fem,LandAcres
2020,CB2020,085,5,Staten Island,50189022014,152,73,79,5.51
2020,CB2020,085,5,Staten Island,50189022015,82,39,43,2.55
2020,CB2020,085,5,Staten Island,50189022016,194,80,114,5.69
2020,CB2020,085,5,Staten Island,50189022017,84,36,48,2.98
2020,CB2020,085,5,Staten Island,50189022018,317,169,148,7.08
2020,CB2020,085,5,Staten Island,50189022019,161,89,72,4.28
2020,CB2020,085,5,Staten Island,50189022020,139,51,88,4.13
2020,CB2020,085,5,Staten Island,50189023000,0,0,0,3.6
2020,CB2020,085,5,Staten Island,50189023001,0,0,0,4.24
2020,CB2020,085,5,Staten Island,50189023002,160,74,86,4.31
2020,CB2020,085,5,Staten Island,50189023003,76,56,20,3.08
2020,CB2020,085,5,Staten Island,50189023004,159,80,79,3.92
2020,CB2020,085,5,Staten Island,50189023005,0,0,0,8.5
2020,CB2020,085,5,Staten Island,50189023006,137,57,80,3.85
2020,CB2020,085,5,Staten Island,50189023007,117,61,56,8.29
2020,CB2020,085,5,Staten Island,50189023008,144,77,67,4.3
2020,CB2020,085,5,Staten Island,50189023009,138,69,69,4.7
2020,CB2020,085,5,Staten Island,50189023010,124,26,98,3.43
2020,CB2020,085,5,Staten Island,50189023011,197,119,78,4.2
2020,CB2020,085,5,Staten Island,50197001000,58,39,19,1.48
2020,CB2020,085,5,Staten Island,50197001001,50,9,41,1.66
2020,CB2020,085,5,Staten Island,50197001002,50,38,12,1.79
2020,CB2020,085,5,Staten Island,50197001003,55,24,31,1.92
2020,CB2020,085,5,Staten Island,50197001004,38,19,19,1.72
2020,CB2020,085,5,Staten Island,50197001005,44,16,28,1.6
2020,CB2020,085,5,Staten Island,50197001006,36,24,12,1.48
2020,CB2020,085,5,Staten Island,50197001007,26,14,12,1.42
2020,CB2020,085,5,Staten Island,50197001008,41,20,21,1.7
2020,CB2020,085,5,Staten Island,50197001009,29,16,13,1.42
2020,CB2020,085,5,Staten Island,50197001010,28,7,21,1.22
2020,CB2020,085,5,Staten Island,50197001011,51,30,21,1.22
2020,CB2020,085,5,Staten Island,50197001012,23,5,18,1.28
2020,CB2020,085,5,Staten Island,50197001013,32,20,12,1.38
2020,CB2020,085,5,Staten Island,50197001014,46,16,30,1.48
2020,CB2020,085,5,Staten Island,50197001015,88,58,30,2.92
2020,CB2020,085,5,Staten Island,50197001016,60,23,37,2.55
2020,CB2020,085,5,Staten Island,50197001017,25,2,23,1.28
2020,CB2020,085,5,Staten Island,50197001018,33,16,17,1.09
2020,CB2020,085,5,Staten Island,50197001019,71,44,27,2.3
2020,CB2020,085,5,Staten Island,50197001020,23,7,16,1.25
2020,CB2020,085,5,Staten Island,50197001021,27,15,12,1.07
2020,CB2020,085,5,Staten Island,50197002000,54,25,29,1.45
2020,CB2020,085,5,Staten Island,50197002001,45,13,32,1.45
2020,CB2020,085,5,Staten Island,50197002002,23,20,3,1.25
2020,CB2020,085,5,Staten Island,50197002003,45,34,11,1.26
2020,CB2020,085,5,Staten Island,50197002004,27,6,21,1.26
2020,CB2020,085,5,Staten Island,50197002005,34,25,9,1.25
2020,CB2020,085,5,Staten Island,50197002006,23,17,6,1.22
2020,CB2020,085,5,Staten Island,50197002007,55,32,23,2.08
2020,CB2020,085,5,Staten Island,50197002008,56,33,23,2.4
2020,CB2020,085,5,Staten Island,50197002009,64,41,23,2.39
2020,CB2020,085,5,Staten Island,50197002010,46,25,21,2.35
2020,CB2020,085,5,Staten Island,50197002011,308,142,166,13.88
2020,CB2020,085,5,Staten Island,50197002012,46,21,25,2.16
2020,CB2020,085,5,Staten Island,50197002013,45,29,16,0.46
2020,CB2020,085,5,Staten Island,50197002014,43,3,40,0.6
2020,CB2020,085,5,Staten Island,50197002015,57,26,31,1.74
2020,CB2020,085,5,Staten Island,50197002016,53,17,36,1.75
2020,CB2020,085,5,Staten Island,50198000001,0,0,0,0
2020,CB2020,085,5,Staten Island,50198001000,85,50,35,10.3
2020,CB2020,085,5,Staten Island,50198001001,142,54,88,16.95
2020,CB2020,085,5,Staten Island,50198001002,260,109,151,10.42
2020,CB2020,085,5,Staten Island,50198001003,0,0,0,4.85
2020,CB2020,085,5,Staten Island,50198001004,115,57,58,4.58
2020,CB2020,085,5,Staten Island,50198001005,315,167,148,58.76
2020,CB2020,085,5,Staten Island,50198001006,99,49,50,4.49
2020,CB2020,085,5,Staten Island,50198001007,39,37,2,3.04
2020,CB2020,085,5,Staten Island,50198001008,36,18,18,2.96
2020,CB2020,085,5,Staten Island,50198001009,86,51,35,213.24
2020,CB2020,085,5,Staten Island,50198001010,16,12,4,102.42
2020,CB2020,085,5,Staten Island,50198001011,7,3,4,103.05
2020,CB2020,085,5,Staten Island,50198001012,12,7,5,40.38
2020,CB2020,085,5,Staten Island,50198001013,53,32,21,17.65
2020,CB2020,085,5,Staten Island,50198001014,27,3,24,1.08
2020,CB2020,085,5,Staten Island,50198002000,80,37,43,4.23
2020,CB2020,085,5,Staten Island,50198002001,64,35,29,9.17
2020,CB2020,085,5,Staten Island,50198002002,17,8,9,3.04
2020,CB2020,085,5,Staten Island,50198002003,109,48,61,18.35
2020,CB2020,085,5,Staten Island,50198002004,103,63,40,14.85
2020,CB2020,085,5,Staten Island,50198002005,149,75,74,11.13
2020,CB2020,085,5,Staten Island,50198002006,83,42,41,5.74
2020,CB2020,085,5,Staten Island,50198002007,76,23,53,4.33
2020,CB2020,085,5,Staten Island,50198002008,93,53,40,10.93
2020,CB2020,085,5,Staten Island,50198002009,202,86,116,13.48
2020,CB2020,085,5,Staten Island,50198002010,27,16,11,1.87
2020,CB2020,085,5,Staten Island,50198002011,108,49,59,4.27
2020,CB2020,085,5,Staten Island,50198002012,81,41,40,3.88
2020,CB2020,085,5,Staten Island,50198003000,166,92,74,10.64
2020,CB2020,085,5,Staten Island,50198003001,1,0,1,1.94
2020,CB2020,085,5,Staten Island,50198003002,61,28,33,6.68
2020,CB2020,085,5,Staten Island,50198003003,50,17,33,2.71
2020,CB2020,085,5,Staten Island,50198003004,81,45,36,3.81
2020,CB2020,085,5,Staten Island,50198003005,379,197,182,59
2020,CB2020,085,5,Staten Island,50198003006,43,15,28,4.3
2020,CB2020,085,5,Staten Island,50198003007,63,40,23,4.21
2020,CB2020,085,5,Staten Island,50198003008,85,44,41,4.98
2020,CB2020,085,5,Staten Island,50198003009,52,31,21,15.88
2020,CB2020,085,5,Staten Island,50198003010,0,0,0,0
2020,CB2020,085,5,Staten Island,50198003011,0,0,0,0.24
2020,CB2020,085,5,Staten Island,50198003012,12,11,1,37.67
2020,CB2020,085,5,Staten Island,50198003013,15,3,12,3.05
2020,CB2020,085,5,Staten Island,50198003014,56,21,35,2.25
2020,CB2020,085,5,Staten Island,50198003015,0,0,0,0
2020,CB2020,085,5,Staten Island,50198003016,30,4,26,3.79
2020,CB2020,085,5,Staten Island,50198003017,0,0,0,9.55
2020,CB2020,085,5,Staten Island,50198003018,7,0,7,3.59
2020,CB2020,085,5,Staten Island,50198003019,0,0,0,4.19
2020,CB2020,085,5,Staten Island,50198003020,222,90,132,4.96
2020,CB2020,085,5,Staten Island,50198003021,334,140,194,11.29
2020,CB2020,085,5,Staten Island,50198003022,160,83,77,4.61
2020,CB2020,085,5,Staten Island,50198003023,94,40,54,4.9
2020,CB2020,085,5,Staten Island,50198003024,43,24,19,2.12
2020,CB2020,085,5,Staten Island,50198003025,55,36,19,3.16
2020,CB2020,085,5,Staten Island,50198004000,55,21,34,3.45
2020,CB2020,085,5,Staten Island,50198004001,45,21,24,2.71
2020,CB2020,085,5,Staten Island,50198004002,12,9,3,3.32
2020,CB2020,085,5,Staten Island,50198004003,80,42,38,2.98
2020,CB2020,085,5,Staten Island,50198004004,23,5,18,2.56
2020,CB2020,085,5,Staten Island,50198004005,0,0,0,2.88
2020,CB2020,085,5,Staten Island,50198004006,0,0,0,23.73
2020,CB2020,085,5,Staten Island,50198004007,266,123,143,164.84
2020,CB2020,085,5,Staten Island,50198004008,79,46,33,6.72
2020,CB2020,085,5,Staten Island,50198004009,55,22,33,4.78
2020,CB2020,085,5,Staten Island,50198004010,56,11,45,2.93
2020,CB2020,085,5,Staten Island,50198004011,0,0,0,0
2020,CB2020,085,5,Staten Island,50198004012,64,36,28,4.47
2020,CB2020,085,5,Staten Island,50198004013,30,15,15,2.94
2020,CB2020,085,5,Staten Island,50198004014,45,31,14,2.15
2020,CB2020,085,5,Staten Island,50198004015,16,4,12,5.48
2020,CB2020,085,5,Staten Island,50198004016,56,34,22,2.57
2020,CB2020,085,5,Staten Island,50198004017,50,17,33,2.9
2020,CB2020,085,5,Staten Island,50198004018,77,44,33,2.99
2020,CB2020,085,5,Staten Island,50198004019,72,30,42,4.36
2020,CB2020,085,5,Staten Island,50198004020,52,24,28,1.1
2020,CB2020,085,5,Staten Island,50198004021,56,31,25,2.93
2020,CB2020,085,5,Staten Island,50198004022,69,31,38,4.3
2020,CB2020,085,5,Staten Island,50198004023,55,27,28,5.56
2020,CB2020,085,5,Staten Island,50198004024,24,10,14,2.4
2020,CB2020,085,5,Staten Island,50198004025,29,21,8,2.06
2020,CB2020,085,5,Staten Island,50198004026,43,20,23,2.68
2020,CB2020,085,5,Staten Island,50198004027,48,10,38,3.52
2020,CB2020,085,5,Staten Island,50198004028,29,12,17,3.03
2020,CB2020,085,5,Staten Island,50198004029,13,2,11,3.47
2020,CB2020,085,5,Staten Island,50198004030,0,0,0,73.09
2020,CB2020,085,5,Staten Island,50198004031,27,14,13,5.21
2020,CB2020,085,5,Staten Island,50198004032,45,21,24,24.94
2020,CB2020,085,5,Staten Island,50198004033,72,44,28,10.75
2020,CB2020,085,5,Staten Island,50198004034,40,25,15,5.93
2020,CB2020,085,5,Staten Island,50198004035,19,9,10,4.33
2020,CB2020,085,5,Staten Island,50198004036,0,0,0,25.21
2020,CB2020,085,5,Staten Island,50198004037,110,64,46,5.08
2020,CB2020,085,5,Staten Island,50198004038,75,32,43,3.75
2020,CB2020,085,5,Staten Island,50198004039,100,52,48,2.83
2020,CB2020,085,5,Staten Island,50198004040,67,41,26,8.43
2020,CB2020,085,5,Staten Island,50198004041,0,0,0,5.21
2020,CB2020,085,5,Staten Island,50198004042,80,38,42,16.92
2020,CB2020,085,5,Staten Island,50201001000,196,105,91,3.17
2020,CB2020,085,5,Staten Island,50201001001,78,31,47,1.75
2020,CB2020,085,5,Staten Island,50201001002,250,133,117,6.37
2020,CB2020,085,5,Staten Island,50201001003,92,42,50,3.27
2020,CB2020,085,5,Staten Island,50201001004,132,78,54,3.64
2020,CB2020,085,5,Staten Island,50201001005,130,70,60,5.99
2020,CB2020,085,5,Staten Island,50201001006,55,17,38,5.18
2020,CB2020,085,5,Staten Island,50201001007,113,72,41,4.22
2020,CB2020,085,5,Staten Island,50201001008,264,124,140,19.87
2020,CB2020,085,5,Staten Island,50201001009,58,19,39,1.61
2020,CB2020,085,5,Staten Island,50201001010,195,88,107,7.73
2020,CB2020,085,5,Staten Island,50201001011,83,51,32,3.9
2020,CB2020,085,5,Staten Island,50201001012,168,74,94,5.96
2020,CB2020,085,5,Staten Island,50201002000,382,200,182,23.04
2020,CB2020,085,5,Staten Island,50201002001,33,12,21,0.88
2020,CB2020,085,5,Staten Island,50201002002,46,18,28,1.24
2020,CB2020,085,5,Staten Island,50201002003,44,16,28,1.32
2020,CB2020,085,5,Staten Island,50201002004,28,10,18,1.09
2020,CB2020,085,5,Staten Island,50201002005,92,72,20,2.7
2020,CB2020,085,5,Staten Island,50201002006,130,80,50,3.88
2020,CB2020,085,5,Staten Island,50201002007,77,46,31,2.01
2020,CB2020,085,5,Staten Island,50201002008,52,15,37,1.74
2020,CB2020,085,5,Staten Island,50201002009,0,0,0,1.79
2020,CB2020,085,5,Staten Island,50201002010,88,31,57,1.8
2020,CB2020,085,5,Staten Island,50201002011,39,12,27,1.46
2020,CB2020,085,5,Staten Island,50201003000,158,86,72,6.39
2020,CB2020,085,5,Staten Island,50201003001,64,37,27,2.49
2020,CB2020,085,5,Staten Island,50201003002,99,36,63,3.73
2020,CB2020,085,5,Staten Island,50201003003,54,28,26,2.04
2020,CB2020,085,5,Staten Island,50201003004,70,36,34,2.97
2020,CB2020,085,5,Staten Island,50201003005,46,26,20,2.28
2020,CB2020,085,5,Staten Island,50201003006,37,22,15,1.21
2020,CB2020,085,5,Staten Island,50201003007,23,7,16,1.18
2020,CB2020,085,5,Staten Island,50201003008,38,15,23,1.11
2020,CB2020,085,5,Staten Island,50201003009,62,36,26,2.27
2020,CB2020,085,5,Staten Island,50201003010,69,25,44,2.05
2020,CB2020,085,5,Staten Island,50201003011,0,0,0,3.64
2020,CB2020,085,5,Staten Island,50201003012,72,28,44,2.4
2020,CB2020,085,5,Staten Island,50201003013,34,20,14,1.27
2020,CB2020,085,5,Staten Island,50201003014,56,31,25,1.38
2020,CB2020,085,5,Staten Island,50201003015,25,16,9,1.48
2020,CB2020,085,5,Staten Island,50201003016,64,37,27,1.74
2020,CB2020,085,5,Staten Island,50207010001,0,0,0,0
2020,CB2020,085,5,Staten Island,50207011000,14,5,9,7.45
2020,CB2020,085,5,Staten Island,50207011001,0,0,0,9.19
2020,CB2020,085,5,Staten Island,50207011002,115,50,65,2.26
2020,CB2020,085,5,Staten Island,50207011003,235,119,116,6.42
2020,CB2020,085,5,Staten Island,50207011004,0,0,0,1.69
2020,CB2020,085,5,Staten Island,50207011005,229,127,102,8.3
2020,CB2020,085,5,Staten Island,50207011006,123,53,70,1.69
2020,CB2020,085,5,Staten Island,50207011007,116,53,63,1.78
2020,CB2020,085,5,Staten Island,50207011008,135,75,60,3.5
2020,CB2020,085,5,Staten Island,50207011009,59,42,17,3.09
2020,CB2020,085,5,Staten Island,50207011010,207,103,104,4.07
2020,CB2020,085,5,Staten Island,50207011011,170,66,104,2.7
2020,CB2020,085,5,Staten Island,50207011012,160,78,82,2.94
2020,CB2020,085,5,Staten Island,50207011013,0,0,0,0.36
2020,CB2020,085,5,Staten Island,50207011014,85,27,58,5.17
2020,CB2020,085,5,Staten Island,50207011015,239,114,125,4.47
2020,CB2020,085,5,Staten Island,50207012000,172,81,91,1.99
2020,CB2020,085,5,Staten Island,50207012001,86,43,43,1.52
2020,CB2020,085,5,Staten Island,50207012002,187,104,83,3.3
2020,CB2020,085,5,Staten Island,50207012003,358,191,167,5.79
2020,CB2020,085,5,Staten Island,50207012004,135,79,56,2.47
2020,CB2020,085,5,Staten Island,50207012005,110,62,48,2.84
2020,CB2020,085,5,Staten Island,50207013000,205,126,79,3.79
2020,CB2020,085,5,Staten Island,50207013001,130,51,79,2.78
2020,CB2020,085,5,Staten Island,50207013002,155,77,78,3.79
2020,CB2020,085,5,Staten Island,50207013003,74,46,28,1.35
2020,CB2020,085,5,Staten Island,50207013004,209,114,95,3.56
2020,CB2020,085,5,Staten Island,50207013005,234,114,120,4.97
2020,CB2020,085,5,Staten Island,50207020001,0,0,0,0
2020,CB2020,085,5,Staten Island,50207021000,25,17,8,15
2020,CB2020,085,5,Staten Island,50207021001,0,0,0,1.97
2020,CB2020,085,5,Staten Island,50207021002,61,29,32,16.93
2020,CB2020,085,5,Staten Island,50207021003,67,35,32,6.04
2020,CB2020,085,5,Staten Island,50207021004,59,33,26,2.8
2020,CB2020,085,5,Staten Island,50207021005,172,70,102,5.25
2020,CB2020,085,5,Staten Island,50207021006,69,33,36,2.23
2020,CB2020,085,5,Staten Island,50207021007,0,0,0,3.26
2020,CB2020,085,5,Staten Island,50207021008,79,35,44,2.28
2020,CB2020,085,5,Staten Island,50207021009,53,32,21,2.25
2020,CB2020,085,5,Staten Island,50207021010,9,8,1,2.05
2020,CB2020,085,5,Staten Island,50207021011,70,49,21,2.08
2020,CB2020,085,5,Staten Island,50207021012,83,45,38,3.19
2020,CB2020,085,5,Staten Island,50207021013,79,45,34,2.06
2020,CB2020,085,5,Staten Island,50207021014,77,46,31,2.04
2020,CB2020,085,5,Staten Island,50207022000,43,14,29,9.48
2020,CB2020,085,5,Staten Island,50207022001,197,117,80,4
2020,CB2020,085,5,Staten Island,50207022002,53,20,33,1.63
2020,CB2020,085,5,Staten Island,50207022003,272,139,133,5.79
2020,CB2020,085,5,Staten Island,50207022004,81,49,32,1.67
2020,CB2020,085,5,Staten Island,50207022005,74,45,29,2.03
2020,CB2020,085,5,Staten Island,50207022006,168,68,100,5.03
2020,CB2020,085,5,Staten Island,50207023000,210,128,82,3.2
2020,CB2020,085,5,Staten Island,50207023001,220,116,104,2.65
2020,CB2020,085,5,Staten Island,50207023002,173,96,77,3.04
2020,CB2020,085,5,Staten Island,50207023003,96,38,58,2.18
2020,CB2020,085,5,Staten Island,50207023004,113,61,52,2.54
2020,CB2020,085,5,Staten Island,50207023005,126,63,63,3.34
2020,CB2020,085,5,Staten Island,50207023006,127,82,45,2.61
2020,CB2020,085,5,Staten Island,50207023007,96,32,64,2.7
2020,CB2020,085,5,Staten Island,50207023008,189,85,104,5.34
2020,CB2020,085,5,Staten Island,50207023009,196,110,86,5.63
2020,CB2020,085,5,Staten Island,50207023010,99,39,60,1.66
2020,CB2020,085,5,Staten Island,50208031000,465,210,255,41.04
2020,CB2020,085,5,Staten Island,50208031001,131,71,60,2.8
2020,CB2020,085,5,Staten Island,50208031002,310,127,183,7.02
2020,CB2020,085,5,Staten Island,50208031003,958,471,487,103.2
2020,CB2020,085,5,Staten Island,50208031004,47,22,25,1.73
2020,CB2020,085,5,Staten Island,50208031005,128,46,82,3.11
2020,CB2020,085,5,Staten Island,50208031006,101,44,57,2.16
2020,CB2020,085,5,Staten Island,50208031007,0,0,0,3.76
2020,CB2020,085,5,Staten Island,50208031008,0,0,0,3.15
2020,CB2020,085,5,Staten Island,50208031009,140,74,66,4.34
2020,CB2020,085,5,Staten Island,50208031010,185,105,80,6.08
2020,CB2020,085,5,Staten Island,50208032000,0,0,0,5.23
2020,CB2020,085,5,Staten Island,50208032001,41,15,26,2.14
2020,CB2020,085,5,Staten Island,50208032002,26,4,22,2.25
2020,CB2020,085,5,Staten Island,50208032003,80,38,42,3.85
2020,CB2020,085,5,Staten Island,50208032004,65,17,48,3.88
2020,CB2020,085,5,Staten Island,50208032005,0,0,0,3.69
2020,CB2020,085,5,Staten Island,50208032006,19,10,9,4.02
2020,CB2020,085,5,Staten Island,50208032007,252,119,133,21.57
2020,CB2020,085,5,Staten Island,50208032008,85,49,36,3.49
2020,CB2020,085,5,Staten Island,50208032009,36,18,18,2.59
2020,CB2020,085,5,Staten Island,50208032010,42,30,12,2.92
2020,CB2020,085,5,Staten Island,50208032011,70,42,28,3.48
2020,CB2020,085,5,Staten Island,50208032012,134,47,87,8.78
2020,CB2020,085,5,Staten Island,50208032013,265,144,121,29.86
2020,CB2020,085,5,Staten Island,50208032014,89,31,58,3.55
2020,CB2020,085,5,Staten Island,50208032015,111,65,46,18.48
2020,CB2020,085,5,Staten Island,50208032016,317,207,110,23.42
2020,CB2020,085,5,Staten Island,50208032017,39,27,12,1.4
2020,CB2020,085,5,Staten Island,50208032018,98,53,45,1.26
2020,CB2020,085,5,Staten Island,50208032019,11,9,2,1.93
2020,CB2020,085,5,Staten Island,50208032020,32,9,23,3.63
2020,CB2020,085,5,Staten Island,50208032021,104,35,69,5.15
2020,CB2020,085,5,Staten Island,50208032022,41,20,21,2.32
2020,CB2020,085,5,Staten Island,50208032023,124,69,55,5.59
2020,CB2020,085,5,Staten Island,50208032024,73,47,26,4.19
2020,CB2020,085,5,Staten Island,50208033000,65,24,41,4.92
2020,CB2020,085,5,Staten Island,50208033001,32,21,11,2.84
2020,CB2020,085,5,Staten Island,50208033002,37,29,8,2.84
2020,CB2020,085,5,Staten Island,50208033003,107,71,36,4.7
2020,CB2020,085,5,Staten Island,50208033004,93,26,67,4.72
2020,CB2020,085,5,Staten Island,50208033005,95,39,56,4.68
2020,CB2020,085,5,Staten Island,50208033006,102,33,69,4.73
2020,CB2020,085,5,Staten Island,50208033007,113,66,47,4.79
2020,CB2020,085,5,Staten Island,50208033008,156,74,82,5.04
2020,CB2020,085,5,Staten Island,50208033009,209,116,93,5.24
2020,CB2020,085,5,Staten Island,50208033010,160,77,83,5.67
2020,CB2020,085,5,Staten Island,50208033011,83,52,31,4.85
2020,CB2020,085,5,Staten Island,50208033012,120,70,50,4.76
2020,CB2020,085,5,Staten Island,50208034000,139,58,81,5.16
2020,CB2020,085,5,Staten Island,50208034001,83,39,44,5.39
2020,CB2020,085,5,Staten Island,50208034002,286,143,143,5.66
2020,CB2020,085,5,Staten Island,50208034003,132,71,61,3.16
2020,CB2020,085,5,Staten Island,50208034004,66,26,40,2.35
2020,CB2020,085,5,Staten Island,50208034005,0,0,0,43.28
2020,CB2020,085,5,Staten Island,50208034006,150,90,60,5.63
2020,CB2020,085,5,Staten Island,50208034007,78,39,39,5.78
2020,CB2020,085,5,Staten Island,50208034008,107,48,59,5.9
2020,CB2020,085,5,Staten Island,50208034009,91,46,45,6.15
2020,CB2020,085,5,Staten Island,50208034010,96,49,47,6.26
2020,CB2020,085,5,Staten Island,50208034011,93,41,52,4.62
2020,CB2020,085,5,Staten Island,50208034012,36,12,24,1.99
2020,CB2020,085,5,Staten Island,50208034013,0,0,0,5.54
2020,CB2020,085,5,Staten Island,50208034014,0,0,0,4.72
2020,CB2020,085,5,Staten Island,50208041000,38,18,20,3.24
2020,CB2020,085,5,Staten Island,50208041001,101,46,55,4.4
2020,CB2020,085,5,Staten Island,50208041002,13,6,7,1.49
2020,CB2020,085,5,Staten Island,50208041003,101,46,55,4
2020,CB2020,085,5,Staten Island,50208041004,95,30,65,4.13
2020,CB2020,085,5,Staten Island,50208041005,108,41,67,4.53
2020,CB2020,085,5,Staten Island,50208041006,151,74,77,4.64
2020,CB2020,085,5,Staten Island,50208041007,138,49,89,4.66
2020,CB2020,085,5,Staten Island,50208041008,114,45,69,4.09
2020,CB2020,085,5,Staten Island,50208041009,101,52,49,4.03
2020,CB2020,085,5,Staten Island,50208041010,133,47,86,4.46
2020,CB2020,085,5,Staten Island,50208041011,131,64,67,4.44
2020,CB2020,085,5,Staten Island,50208041012,124,63,61,4.18
2020,CB2020,085,5,Staten Island,50208041013,106,69,37,4.26
2020,CB2020,085,5,Staten Island,50208041014,122,83,39,4.39
2020,CB2020,085,5,Staten Island,50208041015,76,50,26,4.24
2020,CB2020,085,5,Staten Island,50208041016,113,53,60,4.26
2020,CB2020,085,5,Staten Island,50208041017,54,40,14,4.33
2020,CB2020,085,5,Staten Island,50208041018,61,42,19,4.22
2020,CB2020,085,5,Staten Island,50208041019,81,44,37,4.34
2020,CB2020,085,5,Staten Island,50208041020,50,20,30,4.26
2020,CB2020,085,5,Staten Island,50208041021,54,27,27,4.23
2020,CB2020,085,5,Staten Island,50208041022,64,31,33,4.26
2020,CB2020,085,5,Staten Island,50208041023,113,58,55,4.22
2020,CB2020,085,5,Staten Island,50208041024,79,39,40,4.25
2020,CB2020,085,5,Staten Island,50208041025,0,0,0,2.16
2020,CB2020,085,5,Staten Island,50208041026,16,13,3,4.07
2020,CB2020,085,5,Staten Island,50208042000,72,19,53,3.63
2020,CB2020,085,5,Staten Island,50208042001,59,12,47,3.62
2020,CB2020,085,5,Staten Island,50208042002,84,54,30,3.9
2020,CB2020,085,5,Staten Island,50208042003,99,54,45,4.07
2020,CB2020,085,5,Staten Island,50208042004,55,30,25,3.26
2020,CB2020,085,5,Staten Island,50208042005,23,16,7,1.71
2020,CB2020,085,5,Staten Island,50208042006,52,31,21,2.2
2020,CB2020,085,5,Staten Island,50208042007,59,31,28,4.11
2020,CB2020,085,5,Staten Island,50208042008,96,70,26,4.1
2020,CB2020,085,5,Staten Island,50208042009,92,39,53,4.07
2020,CB2020,085,5,Staten Island,50208042010,90,35,55,4.18
2020,CB2020,085,5,Staten Island,50208042011,68,46,22,4.1
2020,CB2020,085,5,Staten Island,50208042012,42,18,24,1.85
2020,CB2020,085,5,Staten Island,50208042013,66,31,35,4.26
2020,CB2020,085,5,Staten Island,50208042014,79,25,54,4.27
2020,CB2020,085,5,Staten Island,50208042015,46,17,29,4.12
2020,CB2020,085,5,Staten Island,50208042016,70,35,35,4.82
2020,CB2020,085,5,Staten Island,50208042017,62,26,36,3.45
2020,CB2020,085,5,Staten Island,50208042018,76,47,29,4.15
2020,CB2020,085,5,Staten Island,50208042019,90,58,32,4.35
2020,CB2020,085,5,Staten Island,50208042020,74,35,39,4.23
2020,CB2020,085,5,Staten Island,50208042021,78,43,35,4.15
2020,CB2020,085,5,Staten Island,50208042022,96,57,39,4.21
2020,CB2020,085,5,Staten Island,50208042023,81,50,31,4.23
2020,CB2020,085,5,Staten Island,50208042024,81,14,67,4.31
2020,CB2020,085,5,Staten Island,50208042025,47,27,20,2.76
2020,CB2020,085,5,Staten Island,50208042026,0,0,0,14.03
2020,CB2020,085,5,Staten Island,50208042027,0,0,0,5.5
2020,CB2020,085,5,Staten Island,50208043000,0,0,0,15.97
2020,CB2020,085,5,Staten Island,50208043001,0,0,0,0.51
2020,CB2020,085,5,Staten Island,50208043002,17,2,15,1.62
2020,CB2020,085,5,Staten Island,50208043003,108,49,59,4.34
2020,CB2020,085,5,Staten Island,50208043004,138,69,69,9.12
2020,CB2020,085,5,Staten Island,50208043005,35,14,21,2.7
2020,CB2020,085,5,Staten Island,50208043006,144,101,43,9.59
2020,CB2020,085,5,Staten Island,50208043007,71,16,55,14.71
2020,CB2020,085,5,Staten Island,50208043008,87,43,44,3.92
2020,CB2020,085,5,Staten Island,50208043009,78,40,38,3.88
2020,CB2020,085,5,Staten Island,50208043010,122,60,62,7.32
2020,CB2020,085,5,Staten Island,50208043011,8,3,5,5.61
2020,CB2020,085,5,Staten Island,50208043012,83,41,42,3.54
2020,CB2020,085,5,Staten Island,50208043013,57,32,25,4.62
2020,CB2020,085,5,Staten Island,50208043014,60,40,20,2.96
2020,CB2020,085,5,Staten Island,50208043015,54,33,21,4.59
2020,CB2020,085,5,Staten Island,50208043016,38,16,22,2.53
2020,CB2020,085,5,Staten Island,50208043017,90,33,57,3.87
2020,CB2020,085,5,Staten Island,50208051000,0,0,0,1.27
2020,CB2020,085,5,Staten Island,50208051001,14,5,9,8.45
2020,CB2020,085,5,Staten Island,50208051002,0,0,0,2.64
2020,CB2020,085,5,Staten Island,50208051003,23,11,12,3.39
2020,CB2020,085,5,Staten Island,50208051004,0,0,0,9.88
2020,CB2020,085,5,Staten Island,50208051005,0,0,0,5.3
2020,CB2020,085,5,Staten Island,50208051006,0,0,0,9.7
2020,CB2020,085,5,Staten Island,50208051007,153,72,81,6.97
2020,CB2020,085,5,Staten Island,50208051008,0,0,0,0.71
2020,CB2020,085,5,Staten Island,50208051009,62,37,25,2.06
2020,CB2020,085,5,Staten Island,50208051010,124,62,62,3.74
2020,CB2020,085,5,Staten Island,50208051011,234,114,120,9.31
2020,CB2020,085,5,Staten Island,50208051012,13,3,10,6.73
2020,CB2020,085,5,Staten Island,50208051013,0,0,0,0.64
2020,CB2020,085,5,Staten Island,50208051014,460,193,267,21.07
2020,CB2020,085,5,Staten Island,50208051015,23,14,9,0.32
2020,CB2020,085,5,Staten Island,50208051016,411,186,225,10.04
2020,CB2020,085,5,Staten Island,50208051017,243,118,125,5.22
2020,CB2020,085,5,Staten Island,50208052000,46,16,30,1.32
2020,CB2020,085,5,Staten Island,50208052001,375,173,202,13.69
2020,CB2020,085,5,Staten Island,50208052002,59,23,36,1.42
2020,CB2020,085,5,Staten Island,50208052003,52,35,17,1.33
2020,CB2020,085,5,Staten Island,50208052004,48,22,26,1.36
2020,CB2020,085,5,Staten Island,50208052005,66,31,35,1.27
2020,CB2020,085,5,Staten Island,50208052006,58,35,23,1.34
